outfitID,items,look,season,occasion
b327,"p1615,p1616,p1617,p1618","Sweet & Edgy: Black jacket over a white skirt, a mix of cool and sweet elements.",Autumn/Winter,Home
b328,"p1619,p1620,p1621,p1622","Vintage Preppy: Grey jacket with grey mini skirt and long socks, full vintage preppy aesthetic.",Autumn/Winter,Business
b329,"p1623,p1624,p1625,p1626,p1627","Sophisticated Urban: Brown set (jacket and skirt) with black bag, minimalist and elevated urban style.",Autumn/Winter,Business
b330,"p1628,p1629,p1630,p1631","Professional Commuter: Grey coat layered with grey skirt, polished and professional for the workplace.",Winter,Social
b331,"p1632,p1633,p1634,p1635,p1636","Edgy Streetwear: Black jacket with black maxi skirt, dark aesthetic with street personality.",Autumn/Winter,School
b332,"p1637,p1638,p1639,p1640,p1641","Vintage Preppy: Grey blazer layered over white shirt and grey skirt, vintage preppy style for daily wear.",Autumn/Winter,Home
b333,"p1642,p1643,p1644","Vintage Preppy: Brown vest layered over white shirt and brown skirt, vintage and gentle preppy style.",Autumn/Winter,Social
b334,"p1645,p1646,p1647,p1648","Sweet & Edgy: Grey knit top with grey skirt and over-the-knee boots, sweet and edgy casual style.",Autumn/Winter,School
b335,"p1649,p1650,p1651,p1652","Vintage Preppy: Brown vest layered over white shirt and brown skirt, vintage elements with preppy texture.",Autumn/Winter,Business
b336,"p1653,p1654,p1655,p1656","Sweet & Edgy: Black jacket with black mini skirt and long socks, cool and sweet edgy style.",Autumn,Home
b337,"p1657,p1658,p1659,p1660,p1661","Sophisticated Urban: Black vest with black skirt and tall boots, minimalist and refined urban style.",Autumn,School
b338,"p1662,p1663,p1664,p1665,p1666","Sophisticated Urban: Brown jacket with off-white trousers, gentle and elevated daily urban style.",Autumn/Winter,Social
b339,"p1667,p1668,p1669,p1670,p1671","Sophisticated Urban: Grey sweater with off-white trousers and plaid scarf, warm and relaxed urban style.",Autumn/Winter,Business
b340,"p1672,p1673,p1674,p1675,p1676","Minimalist Neutral: Grey sweater with black trousers and white bag, minimalist and comfortable neutral style.",Autumn/Winter,Social
b341,"p1677,p1678,p1679,p1680","Minimalist Neutral: Brown set (top and trousers) with white shoes, minimalist and sharp neutral style.",Autumn/Winter,Business
b342,"p1681,p1682,p1683,p1684,p1685","Edgy Streetwear: Burgundy top with brown skirt and long socks, eclectic and personalized street style.",Autumn/Winter,Social
b343,"p1686,p1687,p1688,p1689,p1690","Minimalist Neutral: Grey set (blazer and trousers) with black bag, minimalist and polished neutral style.",Autumn/Winter,Home
b344,"p1691,p1692,p1693,p1694","Sophisticated Urban: Red sweater with brown skirt, gentle and refined urban style.",Autumn/Winter,Business
b345,"p1695,p1696,p1697,p1698,p1699","Professional Commuter: Brown coat with white skirt, polished and elegant for the workplace.",Autumn/Winter,Business
b346,"p1700,p1701,p1702,p1703,p1704","Sophisticated Urban: Light brown shirt with brown skirt, gentle and elevated daily urban style.",Autumn/Winter,Social
b347,"p1705,p1706,p1707,p1708,p1709","Minimalist Neutral: Black set (vest and trousers) with white inner layer, minimalist and sharp neutral style.",Autumn/Winter,School
b348,"p1710,p1711,p1712,p1713,p1714","Edgy Streetwear: Black camisole with black skirt, dark aesthetic with street personality.",Autumn/Winter,Home
b349,"p1715,p1716,p1717","Minimalist Neutral: Black set (vest and trousers) with green inner layer, minimalist and polished neutral style.",Autumn/Winter,Social
b350,"p1718,p1719,p1720,p1721,p1722","Sophisticated Urban: Black blazer with black skirt, polished and elegant for the workplace.",Autumn/Winter,Business
b351,"p1723,p1724,p1725,p1726","Sophisticated Urban: Brown blazer with brown skirt and long socks, gentle and elevated urban style.",Autumn/Winter,Social
b352,"p1727,p1728,p1729,p1730,p1731","Edgy Streetwear: Black jacket with black skirt and tall boots, cool and personalized street style.",Autumn/Winter,School
b353,"p1732,p1733,p1734,p1735","Vintage Preppy: Black jacket with plaid trousers, vintage elements with preppy texture.",Autumn/Winter,School
b354,"p1736,p1737,p1738,p1739,p1740,p1741","Denim Casual: Blue jacket with blue jeans, minimalist and comfortable daily casual style.",Autumn,Social
b355,"p1742,p1743,p1744,p1745,p1746","Edgy Streetwear: Brown jacket with plaid skirt, eclectic and personalized street style.",Winter,Business
b356,"p1747,p1748,p1749,p1750","Edgy Streetwear: Brown jacket with plaid skirt, vintage-inspired eclectic street style.",Autumn/Winter,Social
b357,"p1751,p1752,p1753,p1754,p1755","Sweet & Edgy: Light blue jacket with black skirt and tall boots, sweet and edgy casual style.",Autumn,School
b358,"p1756,p1757,p1758,p1759,p1760","Edgy Streetwear: Khaki jacket layered over white skirt, eclectic and personalized street style.",Autumn,Home
b359,"p1761,p1762,p1763,p1764","Sweet & Edgy: Black jacket with grey mini skirt, cool and sweet edgy mix.",Autumn/Winter,Business
b360,"p1765,p1766,p1767,p1768","Edgy Streetwear: Black jacket with black skirt and tall boots, dark aesthetic with street personality.",Autumn/Winter,Social
b361,"p1769,p1770,p1771,p1772","Sweet & Edgy: White jacket with grey mini skirt and long socks, sweet and edgy casual style.",Autumn,Social
b362,"p1773,p1774,p1775,p1776,p1777,p1778","Sophisticated Urban: Pink jacket with black trousers, gentle and elevated urban style.",Winter,Home
b363,"p1779,p1780,p1781","Sophisticated Urban: Pink plaid skirt with black inner layer and tall boots, gentle and refined urban style.",Autumn/Winter,Business
b364,"p1782,p1783,p1784,p1785,p1786","Minimalist Neutral: Light grey set (top and trousers) with black bag, minimalist and sharp neutral style.",Autumn/Winter,Business
b365,"p1787,p1788,p1789,p1790,p1791","Sophisticated Urban: Black sweater with white skirt and black bag, gentle and refined urban style.",Autumn/Winter,Social
b366,"p1792,p1793,p1794,p1795,p1796","Professional Commuter: Brown blazer with brown trousers, polished and professional for the workplace.",Winter,School
b367,"p1797,p1798,p1799,p1800","Sophisticated Urban: Red sweater with black trousers, minimalist and elevated daily urban style.",Autumn/Winter,Home
b368,"p1804,p1805,p1806,p1807","Minimalist neutral style: black set (top and skirt) with black boots, simple and sharp with a neutral aesthetic.",Autumn/Winter,Social
b369,"p1805,p1806,p1807,p1808,p1809","Sophisticated urban style: brown jacket with patterned skirt and knee-high boots, gentle and refined with a mature aesthetic.",Autumn/Winter,Business
b370,"p1810,p1811,p1812,p1813,p1814,p1815","Professional commute style: navy coat with brown inner layer and black trousers, polished and sophisticated for the workplace.",Autumn/Winter,School
b371,"p1816,p1817,p1818,p1819,p1820","Minimalist neutral style: black sweater with white trousers, simple and comfortable with a neutral aesthetic.",Autumn/Winter,Social
b372,"p1821,p1822,p1823,p1824,p1825","Edgy street style: plaid jacket with striped skirt, eclectic and individualistic with a street aesthetic.",Autumn,Social
b373,"p1826,p1827,p1828,p1829,p1830","Sophisticated urban style: off-white set (top and skirt) with brown bag, gentle and premium with an urban aesthetic.",Autumn,Home
b374,"p1831,p1832,p1833","Sweet-cool girl style: grey jacket with white skirt and long socks, sweet, cool, and casual with a youthful aesthetic.",Autumn/Winter,Home
b375,"p1834,p1835,p1836,p1837","Professional commute style: grey long coat with off-white trousers, polished and sophisticated for the workplace.",Autumn/Winter,Business
b376,"p1838,p1839,p1840,p1841","Minimalist neutral style: light blue set (top and trousers), simple and comfortable with a neutral aesthetic.",Autumn/Winter,Business
b377,"p1842,p1843,p1844,p1845","Sophisticated urban style: off-white jacket with brown skirt and long socks, gentle and warm with a mature aesthetic.",Autumn/Winter,Social
b378,"p1846,p1847,p1848,p1849","Sophisticated urban style: black jacket with grey skirt and knee-high boots, polished and elegant for daily urban wear.",Autumn/Winter,School
b379,"p1850,p1851,p1852,p1853","Denim casual style: plaid sweater with blue jeans, simple and comfortable for daily wear.",Autumn,Home
b380,"p1854,p1855,p1856,p1857","Denim casual style: off-white sweater with blue jeans, simple and comfortable for daily wear.",Autumn,Social
b381,"p1858,p1859,p1860,p1861","Sophisticated urban style: off-white set (top and skirt), gentle and premium with a mature urban aesthetic.",Autumn,Business
b382,"p1862,p1863,p1864,p1865","Professional commute style: black blazer with black skirt, polished and sophisticated for the workplace.",Autumn/Winter,School
b383,"p1866,p1867,p1868,p1869","Edgy street style: white jacket with black trousers, individualistic and eclectic with a street aesthetic.",Autumn/Winter,Social
b384,"p1870,p1871,p1872,p1873","Sophisticated urban style: purple vest with brown skirt, gentle and refined with a mature urban aesthetic.",Autumn,Social
b385,"p1874,p1875,p1876,p1877,p1878","Edgy street style: color-block jacket with black trousers, individualistic and eclectic with a street aesthetic.",Autumn/Winter,Home
b386,"p1879,p1880,p1881,p1882","Sweet-cool girl style: navy jacket with black skirt and long socks, sweet, cool, and casual with a youthful aesthetic.",Autumn/Winter,Home
b387,"p1883,p1884,p1885,p1886","Minimalist neutral style: striped sweater with brown trousers, simple and comfortable with a neutral aesthetic.",Autumn/Winter,Business
b388,"p1887,p1888,p1889,p1890","Sophisticated urban style: khaki utility jacket with grey trousers, relaxed and elegant for daily urban wear.",Winter,Business
b389,"p1891,p1892,p1893,p1894","Edgy street style: white jacket with blue skirt, individualistic and eclectic with a street aesthetic.",Autumn,Social
b390,"p1895,p1896,p1897,p1898","Denim casual style: black camisole with color-block jeans, simple and comfortable for daily wear.",Autumn,School
b391,"p1899,p1900,p1901,p1902,p1903,p1904","Sophisticated urban style: green utility jacket with brown skirt, relaxed and elegant with an urban aesthetic.",Autumn/Winter,School
b392,"p1905,p1906,p1907,p1908,p1909","Minimalist neutral style: green vest with green trousers, simple and sharp with a neutral aesthetic.",Autumn,Home
b393,"p1910,p1911,p1912,p1913,p1914,p1915","Sweet-cool girl style: red camisole with white trousers, sweet elements with a youthful aesthetic.",Autumn,Home
b394,"p1916,p1917,p1918,p1919","Edgy street style: brown jacket with striped skirt, individualistic and eclectic with a street aesthetic.",Winter,Business
b395,"p1920,p1921,p1922,p1923","Sweet-cool girl style: pink set (top and trousers), sweet elements with a youthful aesthetic.",Autumn,Home
b396,"p1924,p1925,p1926,p1927,p1928","Sweet-cool girl style: black vest with black skirt, cool and edgy with a youthful aesthetic.",Autumn,School
b397,"p1929,p1930,p1931,p1932","Edgy street style: brown jacket with plaid skirt, individualistic and eclectic with a street aesthetic.",Winter,Social
b398,"p1933,p1934,p1935,p1936","Sweet-cool girl style: black jacket with black skirt and knee-high boots, cool and edgy with a youthful aesthetic.",Autumn/Winter,Social
b399,"p1937,p1938,p1939,p1940","Vintage collegiate style: red vest with blue shirt and black skirt, full vintage collegiate aesthetic.",Autumn/Winter,School
b400,"p1941,p1942,p1943,p1944","Sophisticated urban style: brown fleece vest with white trousers, gentle and warm with a mature aesthetic.",Winter,Business
b401,"p1945,p1946,p1947,p1948,p1949","Vintage collegiate style: cropped casual jacket layered over inner top, paired with pleated skirt and vintage handbag.",Winter,Social
b402,"p1950,p1951,p1952,p1953,p1954","Denim casual style: denim jacket layered over basic inner top, paired with loose wide-leg jeans.",Autumn/Winter,School
b403,"p1955,p1956,p1957,p1958,p1959","Sophisticated urban style: light-colored long top paired with high-waisted straight-leg trousers, accented with a simple shoulder bag.",Autumn/Winter,Business
b404,"p1960,p1961,p1962,p1963,p1964","Professional commute style: long coat layered over cinched inner top, paired with wide-leg dress trousers, minimalist commute style.",Winter,School
b405,"p1965,p1966,p1967,p1968,p1969","Sweet-cool girl style: cropped top with high-waisted mini skirt, paired with knee-high boots and dark-style accessories.",Autumn/Winter,School
b406,"p1970,p1971,p1972,p1973,p1974,p1975","Sweet-cool girl style: cropped jacket paired with long bottoms, layered over slim-fit inner top, paired with knee-high boots and statement bag.",Winter,Social
b407,"p1976,p1977,p1978,p1979","Sweet-cool girl style: cropped midriff-baring inner top paired with high-waisted shorts, layered under loose jacket, paired with knee-high boots.",Autumn/Winter,Social
b408,"p1980,p1981,p1982,p1983","Denim casual style: denim set, paired with minimalist shoes",Autumn,Home
b409,"p1984,p1985,p1986,p1987","Vintage preppy style: cropped jacket with high-waisted bermuda shorts, layered with basic top, styled with vintage shoulder bag",Autumn/Winter,School
b410,"p1988,p1989,p1990,p1991","Sweet-cool girl style: cropped top with high-waisted mini skirt, layered with oversized jacket, styled with knee-high boots and vintage bag",Winter,Social
b411,"p1992,p1993,p1994,p1995","Minimalist neutral style: oversized blazer with wide-leg trousers, basic top, no extra embellishments",Winter,Home
b412,"p1996,p1997,p1998,p1999,p2000","Vintage preppy style: cropped jacket with high-waisted mini skirt, layered with top, styled with vintage shoulder bag and knee-high boots",Autumn/Winter,School
b413,"p2001,p2002,p2003,p2004","Denim casual style: denim jacket with loose wide-leg jeans, basic top with casual shoes",Autumn/Winter,School
b414,"p2005,p2006,p2007,p2008","Sweet-cool girl style: cropped top with high-waisted midi skirt, layered with oversized jacket, styled with knee-high boots",Autumn/Winter,Business
b415,"p2009,p2010,p2011,p2012","Sophisticated urban style: long coat with slim-fit top, paired with high-waisted bottoms, minimalist commute style",Autumn/Winter,Social
b416,"p2013,p2014,p2015,p2016","Minimalist neutral style: oversized jacket with straight-leg trousers, basic top, simple and uniform color palette",Autumn/Winter,Business
b417,"p2017,p2018,p2019,p2020,p2021","Edgy streetwear style: oversized jacket with wide-leg trousers, layered with statement top, styled with oversized bag",Winter,Business
b418,"p2022,p2023,p2024,p2025","Vintage preppy style: cropped jacket with high-waisted mini skirt, layered with top, styled with vintage shoulder bag",Winter,Social
b419,"p2026,p2027,p2028,p2029,p2030","Sweet-cool girl style: cropped jacket with high-waisted bermuda shorts, layered with top, styled with knee-high boots and statement accessories",Winter,School
b420,"p2031,p2032,p2033","Sweet-cool girl style: cropped top with high-waisted bottoms, layered with oversized jacket, styled with knee-high boots and minimalist bag",Autumn/Winter,Social
b421,"p2034,p2035,p2036","Edgy streetwear style: oversized jacket with slim-fit bottoms, layered with statement top, high-contrast color palette",Winter,Social
b422,"p2037,p2038,p2039","Sweet-cool girl style: cropped top with high-waisted mini skirt, layered with oversized jacket, styled with knee-high boots",Winter,Home
b423,"p2040,p2041,p2042","Minimalist neutral style: slim-fit blazer with wide-leg trousers, basic top, minimalist commute style",Autumn/Winter,School
b424,"p2043,p2044,p2045,p2046,p2047,p2048","Vintage preppy style: cropped jacket with high-waisted bottoms, layered with top, styled with vintage shoulder bag",Autumn/Winter,Business
b425,"p2049,p2050,p2051,p2052,p2053,p2054","Elevated commute style: cropped blazer with high-waisted bottoms, layered with slim-fit top, minimalist commute style",Autumn/Winter,Home
b426,"p2055,p2056,p2057,p2058","Minimalist neutral style: oversized jacket with straight-leg trousers, basic top, low-saturation uniform color palette",Winter,Social
b427,"p2059,p2060,p2061,p2062","Sweet-cool girl style: cropped top with high-waisted bottoms, layered with oversized jacket, styled with knee-high boots and statement bag",Winter,Social
b428,"p2063,p2064,p2065,p2066","Vintage preppy style: cropped jacket with high-waisted bottoms, layered with top, styled with vintage shoulder bag and knee-high boots",Autumn/Winter,School
b429,"p2067,p2068，p2069,p2070","Minimalist neutral style: oversized jacket with straight-leg trousers, basic top, minimalist style without embellishments",Autumn/Winter,School
b430,"p2071,p2072，p2073,p2074,p2075","Sophisticated urban style: long coat with slim-fit top, paired with high-waisted bottoms, minimalist shoulder bag",Autumn/Winter,Social
b431,"p2076,p2077,p2078","Elevated commute style: long dress with slim-fit top, layered with minimalist jacket, elegant commute style",Autumn/Winter,Business
b432,"p2079,p2080,p2081","Sweet-cool girl style: cropped top with high-waisted bottoms, layered with oversized jacket, styled with knee-high boots",Autumn/Winter,Home
b433,"p2082,p2083","Elevated commute style: long dress with minimalist jacket, elegant commute style",Autumn/Winter,School
b434,"p2084,p2085,p2086,","Elevated commute style: long coat with slim-fit top, paired with wide-leg trousers, minimalist commute style",Autumn/Winter,Business
b435,"p2087,p2088,p2089","Elevated commute style: long coat with slim-fit top, paired with straight-leg trousers, minimalist commute style",Autumn/Winter,Business
b436,"p2090,p2091,p2092,p2093","Elevated commute style: slim-fit blazer with wide-leg trousers, basic top, minimalist commute style",Autumn/Winter,Social
b437,"p2094,p2095,p2096,p2097","Sophisticated urban style: cropped jacket with high-waisted bottoms, layered with top, styled with minimalist shoulder bag",Autumn,School
b438,"p2098,p2099,p2100,p2101","Minimalist neutral style: oversized jacket with straight-leg trousers, basic top, simple and uniform color palette",Autumn/Winter,Home
b439,"p2102,p2103,p2104,p2105","Sweet-cool girl style: cropped top with high-waisted bottoms, layered with oversized jacket, styled with knee-high boots and statement accessories",Autumn/Winter,Social
b440,"p2106,p2107,p2108,p2109","Elevated commute style: cropped jacket with high-waisted bottoms, layered with slim-fit top, minimalist commute style",Autumn/Winter,Business
b441,"p2110,p2111,p2112","Elevated commute style: long coat with slim-fit top, paired with straight-leg trousers, minimalist commute style",Autumn/Winter,School
b442,"p2113,p2114,p2115,p2116,p2117","Vintage preppy style: cropped jacket with high-waisted bottoms, layered with top, styled with vintage shoulder bag and knee-high boots",Winter,Home
b443,"p2118,p2119,p2120,p2121","Sophisticated urban style: long coat with slim-fit top, paired with high-waisted bottoms, minimalist accessories",Winter,Social
b444,"p2122,p2123,p2124,p2125","Denim casual style: loose wide-leg jeans with basic top, layered with minimalist jacket",Winter,Home
b445,"p2126,p2127,p2128,p2129","Denim casual style: loose wide-leg jeans with basic top, layered with minimalist jacket",Winter,School
b446,"p2130,p2131,p2132,p2133","Sophisticated urban style: long coat with slim-fit top, paired with high-waisted bottoms, styled with oversized bag",Winter,Business
b447,"p2134,p2135,p2136,p2137","Edgy streetwear style: oversized jacket with wide-leg trousers, layered with statement top, low-saturation contrast color palette",Winter,School
b448,"p2138,p2139,p2140,p2141","Vintage preppy style: cropped jacket with high-waisted bottoms, layered with top, styled with vintage shoulder bag and knee-high boots",Winter,School
b449,"p2142,p2143,p2144,p2145","Vintage preppy style: oversized jacket with wide-leg trousers, layered with top, styled with vintage shoulder bag",Winter,Social
b450,"p2146,p2147,p2148,p2149","Vintage preppy style: slim-fit jacket with straight-leg trousers, layered with top, low-saturation vintage color palette",Autumn/Winter,Business
b451,"p2150,p2151,p2152,p2153,p2154","Denim casual style: denim jacket with straight-leg jeans, layered with basic top and casual shoes",Autumn/Winter,School
b452,"p2155,p2156,p2157,p2158,p2159,p2160,p2161,p2162","Vintage collegiate style: loose jacket with straight-leg trousers, layered with top and vintage shoulder bag",Autumn/Winter,Home
b453,"p2163,p2164,p2165,p2166,p2167,p2168,p2169,p2170","Vintage preppy style: cropped jacket with high-waisted bottoms, layered with top, styled with vintage shoulder bag and knee-high boots",Autumn/Winter,Social
b454,"p2171,p2172,p2173,p2174,p2175,p2176,p2177","Sophisticated urban style: long coat with slim-fit top, paired with high-waisted bottoms, minimalist accessories",Autumn/Winter,Home
b455,"p2178,p2179,p2180,p2181,p2182","Vintage collegiate style: loose jacket with straight-leg trousers, layered with top and vintage shoulder bag",Autumn/Winter,Business
b456,"p2183,p2184,p2185,p2186,p2187,p2188","Denim casual style: denim jacket with straight-leg jeans, layered with basic top and casual shoes",Autumn/Winter,Business
b457,"p2189,p2190,p2191,p2192","Elevated commute style: long coat with slim-fit top, paired with straight-leg trousers, minimalist commute style",Autumn/Winter,Social
b458,"p2193,p2194,p2195,p2196,p2197","Smart urban style: loose jacket with straight-leg trousers, layered with top and minimalist shoulder bag",Winter,Social
b459,"p2198,p2199,p2200,p2201,p2202,p2203","Minimalist neutral style: oversized jacket with straight-leg trousers, basic top, simple and uniform color palette",Autumn/Winter,School
b460,"p2204,p2205,p2206,p2207,p2208","Denim casual style: denim jacket with straight-leg jeans, layered with basic top and casual shoes",Autumn/Winter,Home
b461,"p2209,p2210,p2211,p2212","Minimalist neutral style: oversized jacket with straight-leg trousers, basic top, low-saturation uniform color palette",Autumn/Winter,Social
b462,"p2213,p2214,p2215,p2216,p2217,p2218","Minimalist neutral style: oversized jacket with straight-leg trousers, basic top, minimalist style without embellishments",Autumn/Winter,Business
b463,"p2219,p2220,p2221,p2222,p2223","Sophisticated urban style: cropped jacket with high-waisted bottoms, layered with top, styled with minimalist shoulder bag",Winter,Business
b464,"p2224,p2225,p2226,p2227,p2228,p2229","Edgy streetwear style: oversize jacket with wide-leg trousers, layered with statement top, high-contrast color palette",Winter,School
b465,"p2230,p2231,p2232,p2233,p2234","Denim casual style: denim jacket with straight-leg jeans, layered with basic top and casual shoes",Autumn/Winter,Social
b466,"p2235,p2236,p2237,p2238,p2239,p2240","Elevated commute style: long coat with slim-fit top, paired with straight-leg trousers, minimalist commute style",Autumn/Winter,Social
b467,"p2241,p2242,p2243,p2244","Minimalist neutral style: oversized jacket with straight-leg trousers, basic top, simple and uniform color palette",Autumn/Winter,Business
b468,"p2245,p2246,p2247,p2248,p2249,p2250,p2251","Smart urban style: loose jacket with straight-leg trousers, layered with top and minimalist shoulder bag",Autumn/Winter,Business
b469,"p2252,p2253,p2254,p2255,p2256,p2257","Smart urban style: long coat with slim-fit top, paired with straight-leg trousers and minimalist accessories",Autumn/Winter,Social
b470,"p2258,p2259,p2260,p2261,p2262,p2263,p2264","Sophisticated urban style: cropped jacket with high-waisted bottoms, layered with top, styled with minimalist shoulder bag",Autumn/Winter,Home
b471,"p2265,p2266,p2267,p2268,p2269","Smart urban style: loose jacket with straight-leg trousers, layered with top and minimalist shoulder bag",Winter,Social
b472,"p2270,p2271,p2272,p2273","Smart urban style: cropped jacket with high-waisted bottoms, layered with top and minimalist accessories",Autumn/Winter,School
b473,"p2274,p2275,p2276,p2277","Smart urban style: long coat with slim-fit top, paired with straight-leg trousers, minimalist commute style",Autumn/Winter,Home
b474,"p2278,p2279,p2280,p2281,p2282,p2283","Sophisticated urban style: cropped jacket with high-waisted bottoms, layered with top, styled with minimalist shoulder bag",Winter,Home
b475,"p2284,p2285,p2286,p2287,p2288,p2289","Vintage collegiate style: cropped jacket with straight-leg trousers, layered with top, vintage shoulder bag and casual shoes",Autumn/Winter,School
b476,"p2290,p2291,p2292,p2293,p2294","Minimalist neutral style: oversized jacket with straight-leg trousers, basic top, low-saturation uniform color palette",Winter,Social
b477,"p2295,p2296,p2297,p2298,p2299","Vintage collegiate style: cropped jacket with high-waisted bottoms, layered with top, vintage shoulder bag and casual shoes",Autumn/Winter,School
b478,"p2300,p2301,p2302,p2303","Vintage collegiate style: loose vest with straight-leg trousers, layered with basic top and vintage accessories",Autumn/Winter,Social
b479,"p2304,p2305,p2306,p2307,p2308","Vintage collegiate style: loose vest with high-waisted bottoms, layered with basic top, vintage socks and casual shoes",Autumn/Winter,Social
b480,"p2309,p2310,p2311,p2312,p2313","Edgy streetwear style: oversize down jacket with straight-leg trousers, layered with basic top, minimalist contrast color palette",Autumn/Winter,Business
b481,"p2314,p2315,p2316,p2317,p2318","Sophisticated commute style: long coat with slim-fit top, paired with high-waisted bottoms and vintage handbag",Autumn/Winter,Home
b482,"p2319,p2320,p2321,p2322,p2323","Sophisticated commute style: loose jacket with high-waisted bottoms, layered with basic top and minimalist bag",Autumn/Winter,Business
b483,"p2324,p2325,p2326","Minimalist neutral style: oversized jacket with straight-leg trousers, basic top, simple and uniform color palette",Autumn/Winter,Social
b484,"p2327,p2328,p2329","Sweet-cool girl style: cropped jacket with high-waisted bottoms, layered with top, paired with knee-high boots and minimalist bag",Autumn/Winter,Social
b485,"p2330,p2331,p2332,p2333,p2334","Sophisticated urban style: cropped jacket with high-waisted bottoms, layered with top, styled with minimalist shoulder bag",Autumn/Winter,Business
b486,"p2335,p2336,p2337,p2338,p2339,p2340","Sweet-cool girl style: cropped top with high-waisted bottoms, layered with oversized jacket, styled with knee-high boots and statement accessories",Autumn/Winter,Business
b487,"p2341,p2342,p2343,p2344","Vintage collegiate style: cropped jacket with high-waisted bottoms, layered with top, vintage shoulder bag and casual shoes",Autumn/Winter,Social
b488,"p2345,p2346,p2347,p2348,p2349,p2350","Minimalist neutral style: loose vest with straight-leg trousers, basic top, minimalist monochromatic color palette",Winter,Home
b489,"p2351,p2352,p2353,p2354,p2355,p2356","Vintage collegiate style: loose jacket with high-waisted bottoms, layered with top, vintage socks and casual shoes",Autumn/Winter,Social
b490,"p2357,p2358,p2359,p2360,p2361","Vintage collegiate style: cropped jacket with straight-leg trousers, layered with top, vintage shoulder bag and casual shoes",Winter,Business
b491,"p2362,p2363,p2364,p2365","Edgy streetwear style: oversize hoodie with wide-leg trousers, layered with basic top and statement shoes",Autumn/Winter,School
b492,"p2366,p2367,p2368,p2369,p2370","Sophisticated urban style: cropped jacket with high-waisted bottoms, layered with top, styled with minimalist shoulder bag",Autumn/Winter,Home
b493,"p2371,p2372,p2373,p2374,p2375,p2376","Sophisticated commute style: long coat with slim-fit top, paired with high-waisted bottoms and vintage handbag",Autumn/Winter,Social
b494,"p2377,p2378,p2379,p2380,p2381","Sophisticated commute style: loose blazer with straight-leg trousers, layered with basic top and vintage handbag",Autumn/Winter,Business
b495,"p2382,p2383,p2384,p2385,p2386","Denim casual style: denim jacket with straight-leg jeans, layered with basic top and casual shoes",Autumn/Winter,School
b496,"p2387,p2388,p2389","Sophisticated urban style: long coat with slim-fit top, paired with high-waisted bottoms, minimalist accessories",Autumn/Winter,Business
b497,"p2390,p2391,p2392,p2393","Sweet-cool girl style: cropped jacket with high-waisted bottoms, layered with top, paired with knee-high boots and minimalist bag",Autumn,Social
b498,"p2394,p2395,p2396,p2397","Denim casual style: denim jacket with straight-leg jeans, layered with basic top and casual shoes",Autumn/Winter,Social
b499,"p2398,p2399,p2400,p2401","Vintage collegiate style: loose vest with straight-leg trousers, layered with basic top and vintage shoulder bag",Autumn,School
b500,"p2402,p2403,p2404,p2405,p2406","Sophisticated urban style: cropped jacket with high-waisted bottoms, layered with top, styled with minimalist shoulder bag",Autumn/Winter,Home
